model,storage,carrier,condition,price
Apple iPhone 12 Pro,128GB,verizon,good,619.0
Apple iPhone 12 Pro,128GB,verizon,poor,557.1
Apple iPhone 12 Pro,128GB,verizon,faulty,185.7
Apple iPhone 12 Pro,128GB,AT&T,good,524.29
Apple iPhone 12 Pro,128GB,AT&T,poor,471.86
Apple iPhone 12 Pro,128GB,AT&T,faulty,157.29
Apple iPhone 12 Pro,128GB,T-Mobile,good,478.49
Apple iPhone 12 Pro,128GB,T-Mobile,poor,430.64
Apple iPhone 12 Pro,128GB,T-Mobile,faulty,143.55
Apple iPhone 12 Pro,128GB,sprint,good,441.35
Apple iPhone 12 Pro,128GB,sprint,poor,397.21
Apple iPhone 12 Pro,128GB,sprint,faulty,132.4
Apple iPhone 12 Pro,128GB,other,good,272.36
Apple iPhone 12 Pro,128GB,other,poor,245.12
Apple iPhone 12 Pro,128GB,other,faulty,81.71
Apple iPhone 12 Pro,256GB,unlocked,good,687.0
Apple iPhone 12 Pro,256GB,unlocked,poor,618.3
Apple iPhone 12 Pro,256GB,unlocked,faulty,206.1
Apple iPhone 12 Pro,256GB,verizon,good,687.0
Apple iPhone 12 Pro,256GB,verizon,poor,618.3
Apple iPhone 12 Pro,256GB,verizon,faulty,206.1
Apple iPhone 12 Pro,256GB,AT&T,good,581.89
Apple iPhone 12 Pro,256GB,AT&T,poor,523.7
Apple iPhone 12 Pro,256GB,AT&T,faulty,174.57
Apple iPhone 12 Pro,256GB,T-Mobile,good,531.05
Apple iPhone 12 Pro,256GB,T-Mobile,poor,477.95
Apple iPhone 12 Pro,256GB,T-Mobile,faulty,159.32
Apple iPhone 12 Pro,256GB,sprint,good,489.83
Apple iPhone 12 Pro,256GB,sprint,poor,440.85
Apple iPhone 12 Pro,256GB,sprint,faulty,146.95
Apple iPhone 12 Pro,256GB,other,good,302.28
Apple iPhone 12 Pro,256GB,other,poor,272.05
Apple iPhone 12 Pro,256GB,other,faulty,90.68
Apple iPhone 12 Pro,512GB,unlocked,good,778.0
Apple iPhone 12 Pro,512GB,unlocked,poor,700.2
Apple iPhone 12 Pro,512GB,unlocked,faulty,233.4
Apple iPhone 12 Pro,512GB,verizon,good,778.0
Apple iPhone 12 Pro,512GB,verizon,poor,700.2
Apple iPhone 12 Pro,512GB,verizon,faulty,233.4
Apple iPhone 12 Pro,512GB,AT&T,good,658.97
Apple iPhone 12 Pro,512GB,AT&T,poor,593.07
Apple iPhone 12 Pro,512GB,AT&T,faulty,197.69
Apple iPhone 12 Pro,512GB,T-Mobile,good,601.39
Apple iPhone 12 Pro,512GB,T-Mobile,poor,541.25
Apple iPhone 12 Pro,512GB,T-Mobile,faulty,180.42
Apple iPhone 12 Pro,512GB,sprint,good,554.71
Apple iPhone 12 Pro,512GB,sprint,poor,499.24
Apple iPhone 12 Pro,512GB,sprint,faulty,166.41
Apple iPhone 12 Pro,512GB,other,good,342.32
Apple iPhone 12 Pro,512GB,other,poor,308.09
Apple iPhone 12 Pro,512GB,other,faulty,102.7
Apple iPhone 12 Pro Max,128GB,unlocked,good,746.0
Apple iPhone 12 Pro Max,128GB,unlocked,poor,671.4
Apple iPhone 12 Pro Max,128GB,unlocked,faulty,223.8
Apple iPhone 12 Pro Max,128GB,verizon,good,746.0
Apple iPhone 12 Pro Max,128GB,verizon,poor,671.4
Apple iPhone 12 Pro Max,128GB,verizon,faulty,223.8
Apple iPhone 12 Pro Max,128GB,AT&T,good,631.86
Apple iPhone 12 Pro Max,128GB,AT&T,poor,568.68
Apple iPhone 12 Pro Max,128GB,AT&T,faulty,189.56
Apple iPhone 12 Pro Max,128GB,T-Mobile,good,576.66
Apple iPhone 12 Pro Max,128GB,T-Mobile,poor,518.99
Apple iPhone 12 Pro Max,128GB,T-Mobile,faulty,173.0
Apple iPhone 12 Pro Max,128GB,sprint,good,531.9
Apple iPhone 12 Pro Max,128GB,sprint,poor,478.71
Apple iPhone 12 Pro Max,128GB,sprint,faulty,159.57
Apple iPhone 12 Pro Max,128GB,other,good,328.24
Apple iPhone 12 Pro Max,128GB,other,poor,295.42
Apple iPhone 12 Pro Max,128GB,other,faulty,98.47
Apple iPhone 12 Pro Max,256GB,unlocked,good,814.0
Apple iPhone 12 Pro Max,256GB,unlocked,poor,732.6
Apple iPhone 12 Pro Max,256GB,unlocked,faulty,244.2
Apple iPhone 12 Pro Max,256GB,verizon,good,814.0
Apple iPhone 12 Pro Max,256GB,verizon,poor,732.6
Apple iPhone 12 Pro Max,256GB,verizon,faulty,244.2
Apple iPhone 12 Pro Max,256GB,AT&T,good,689.46
Apple iPhone 12 Pro Max,256GB,AT&T,poor,620.51
Apple iPhone 12 Pro Max,256GB,AT&T,faulty,206.84
Apple iPhone 12 Pro Max,256GB,T-Mobile,good,629.22
Apple iPhone 12 Pro Max,256GB,T-Mobile,poor,566.3
Apple iPhone 12 Pro Max,256GB,T-Mobile,faulty,188.77
Apple iPhone 12 Pro Max,256GB,sprint,good,580.38
Apple iPhone 12 Pro Max,256GB,sprint,poor,522.34
Apple iPhone 12 Pro Max,256GB,sprint,faulty,174.11
Apple iPhone 12 Pro Max,256GB,other,good,358.16
Apple iPhone 12 Pro Max,256GB,other,poor,322.34
Apple iPhone 12 Pro Max,256GB,other,faulty,107.45
Apple iPhone 12 Pro Max,512GB,unlocked,good,857.0
Apple iPhone 12 Pro Max,512GB,unlocked,poor,771.3
Apple iPhone 12 Pro Max,512GB,unlocked,faulty,257.1
Apple iPhone 12 Pro Max,512GB,verizon,good,857.0
Apple iPhone 12 Pro Max,512GB,verizon,poor,771.3
Apple iPhone 12 Pro Max,512GB,verizon,faulty,257.1
Apple iPhone 12 Pro Max,512GB,AT&T,good,725.88
Apple iPhone 12 Pro Max,512GB,AT&T,poor,653.29
Apple iPhone 12 Pro Max,512GB,AT&T,faulty,217.76
Apple iPhone 12 Pro Max,512GB,T-Mobile,good,662.46
Apple iPhone 12 Pro Max,512GB,T-Mobile,poor,596.21
Apple iPhone 12 Pro Max,512GB,T-Mobile,faulty,198.74
Apple iPhone 12 Pro Max,512GB,sprint,good,611.04
Apple iPhone 12 Pro Max,512GB,sprint,poor,549.94
Apple iPhone 12 Pro Max,512GB,sprint,faulty,183.31
Apple iPhone 12 Pro Max,512GB,other,good,377.08
Apple iPhone 12 Pro Max,512GB,other,poor,339.37
Apple iPhone 12 Pro Max,512GB,other,faulty,113.12
