model,storage,carrier,condition,price
Apple iPhone 11 Pro Max,512,Verizon,Broken,600.32
Apple iPhone 11 Pro Max,512,AT&T,Like New,869.84
Apple iPhone 11 Pro Max,512,AT&T,Good,788.86
Apple iPhone 11 Pro Max,512,AT&T,Fair,787.6
Apple iPhone 11 Pro Max,512,AT&T,Broken,627.5
Apple iPhone 11 Pro Max,512,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 11 Pro Max,512,T-Mobile,Good,798.6
Apple iPhone 11 Pro Max,512,T-Mobile,Fair,798.6
Apple iPhone 11 Pro Max,512,T-Mobile,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 11 Pro Max,512,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 11 Pro Max,512,Sprint,Good,687.39
Apple iPhone 11 Pro Max,512,Sprint,Fair,687.39
Apple iPhone 11 Pro Max,512,Sprint,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12,64,Unlocked,Like New,769.15
Apple iPhone 12,64,Unlocked,Good,761.48
Apple iPhone 12,64,Unlocked,Fair,757.58
Apple iPhone 12,64,Unlocked,Broken,639.49
Apple iPhone 12,64,Verizon,Like New,769.15
Apple iPhone 12,64,Verizon,Good,761.48
Apple iPhone 12,64,Verizon,Fair,758.3
Apple iPhone 12,64,Verizon,Broken,639.49
Apple iPhone 12,64,AT&T,Like New,657.58
Apple iPhone 12,64,AT&T,Good,659.85
Apple iPhone 12,64,AT&T,Fair,650.45
Apple iPhone 12,64,AT&T,Broken,589.04
Apple iPhone 12,64,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12,64,T-Mobile,Good,652.51
Apple iPhone 12,64,T-Mobile,Fair,636.31
Apple iPhone 12,64,T-Mobile,Broken,569.48
Apple iPhone 12,64,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12,64,Sprint,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12,64,Sprint,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12,64,Sprint,Broken,548.03
Apple iPhone 12,128,Unlocked,Like New,775.0
Apple iPhone 12,128,Unlocked,Good,813.31
Apple iPhone 12,128,Unlocked,Fair,811.18
Apple iPhone 12,128,Unlocked,Broken,744.98
Apple iPhone 12,128,Verizon,Like New,775.0
Apple iPhone 12,128,Verizon,Good,813.09
Apple iPhone 12,128,Verizon,Fair,810.99
Apple iPhone 12,128,Verizon,Broken,744.98
Apple iPhone 12,128,AT&T,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12,128,AT&T,Good,724.63
Apple iPhone 12,128,AT&T,Fair,724.63
Apple iPhone 12,128,AT&T,Broken,686.29
Apple iPhone 12,128,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12,128,T-Mobile,Good,720.78
Apple iPhone 12,128,T-Mobile,Fair,720.78
Apple iPhone 12,128,T-Mobile,Broken,642.7
Apple iPhone 12,128,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12,128,Sprint,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12,128,Sprint,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12,128,Sprint,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12,256,Unlocked,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12,256,Unlocked,Good,855.26
Apple iPhone 12,256,Unlocked,Fair,854.91
Apple iPhone 12,256,Unlocked,Broken,593.99
Apple iPhone 12,256,Verizon,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12,256,Verizon,Good,855.26
Apple iPhone 12,256,Verizon,Fair,854.91
Apple iPhone 12,256,Verizon,Broken,593.99
Apple iPhone 12,256,AT&T,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12,256,AT&T,Good,758.0
Apple iPhone 12,256,AT&T,Fair,750.4
Apple iPhone 12,256,AT&T,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12,256,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12,256,T-Mobile,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12,256,T-Mobile,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12,256,T-Mobile,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12,256,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12,256,Sprint,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12,256,Sprint,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12,256,Sprint,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,64,Unlocked,Like New,638.22
Apple iPhone 12 mini,64,Unlocked,Good,631.41
Apple iPhone 12 mini,64,Unlocked,Fair,631.99
Apple iPhone 12 mini,64,Unlocked,Broken,546.11
Apple iPhone 12 mini,64,Verizon,Like New,638.22
Apple iPhone 12 mini,64,Verizon,Good,631.41
Apple iPhone 12 mini,64,Verizon,Fair,631.99
Apple iPhone 12 mini,64,Verizon,Broken,546.11
Apple iPhone 12 mini,64,AT&T,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,64,AT&T,Good,576.21
Apple iPhone 12 mini,64,AT&T,Fair,576.21
Apple iPhone 12 mini,64,AT&T,Broken,529.59
Apple iPhone 12 mini,64,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,64,T-Mobile,Good,612.46
Apple iPhone 12 mini,64,T-Mobile,Fair,612.46
Apple iPhone 12 mini,64,T-Mobile,Broken,551.04
Apple iPhone 12 mini,64,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,64,Sprint,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,64,Sprint,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,64,Sprint,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,128,Unlocked,Like New,672.48
Apple iPhone 12 mini,128,Unlocked,Good,685.29
Apple iPhone 12 mini,128,Unlocked,Fair,685.29
Apple iPhone 12 mini,128,Unlocked,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,128,Verizon,Like New,672.48
Apple iPhone 12 mini,128,Verizon,Good,685.29
Apple iPhone 12 mini,128,Verizon,Fair,685.29
Apple iPhone 12 mini,128,Verizon,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,128,AT&T,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,128,AT&T,Good,629.99
Apple iPhone 12 mini,128,AT&T,Fair,629.99
Apple iPhone 12 mini,128,AT&T,Broken,586.24
Apple iPhone 12 mini,128,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,128,T-Mobile,Good,682.25
Apple iPhone 12 mini,128,T-Mobile,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,128,T-Mobile,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,128,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,128,Sprint,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,128,Sprint,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,128,Sprint,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,256,Unlocked,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,256,Unlocked,Good,741.55
Apple iPhone 12 mini,256,Unlocked,Fair,741.55
Apple iPhone 12 mini,256,Unlocked,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,256,Verizon,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,256,Verizon,Good,741.55
Apple iPhone 12 mini,256,Verizon,Fair,741.55
Apple iPhone 12 mini,256,Verizon,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,256,AT&T,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,256,AT&T,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,256,AT&T,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,256,AT&T,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,256,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,256,T-Mobile,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,256,T-Mobile,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,256,T-Mobile,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,256,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,256,Sprint,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,256,Sprint,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12 mini,256,Sprint,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,128,Unlocked,Like New,951.99
Apple iPhone 12 Pro,128,Unlocked,Good,982.75
Apple iPhone 12 Pro,128,Unlocked,Fair,982.08
Apple iPhone 12 Pro,128,Unlocked,Broken,753.43
Apple iPhone 12 Pro,128,Verizon,Like New,951.99
Apple iPhone 12 Pro,128,Verizon,Good,982.08
Apple iPhone 12 Pro,128,Verizon,Fair,982.08
Apple iPhone 12 Pro,128,Verizon,Broken,753.43
Apple iPhone 12 Pro,128,AT&T,Like New,920.5
Apple iPhone 12 Pro,128,AT&T,Good,905.39
Apple iPhone 12 Pro,128,AT&T,Fair,905.39
Apple iPhone 12 Pro,128,AT&T,Broken,750.58
Apple iPhone 12 Pro,128,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,128,T-Mobile,Good,871.83
Apple iPhone 12 Pro,128,T-Mobile,Fair,867.84
Apple iPhone 12 Pro,128,T-Mobile,Broken,828.53
Apple iPhone 12 Pro,128,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,128,Sprint,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,128,Sprint,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,128,Sprint,Broken,724.0
Apple iPhone 12 Pro,256,Unlocked,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,256,Unlocked,Good,1024.86
Apple iPhone 12 Pro,256,Unlocked,Fair,989.09
Apple iPhone 12 Pro,256,Unlocked,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,256,Verizon,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,256,Verizon,Good,1024.86
Apple iPhone 12 Pro,256,Verizon,Fair,1024.86
Apple iPhone 12 Pro,256,Verizon,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,256,AT&T,Like New,1005.66
Apple iPhone 12 Pro,256,AT&T,Good,1014.55
Apple iPhone 12 Pro,256,AT&T,Fair,1014.55
Apple iPhone 12 Pro,256,AT&T,Broken,division by zero
Apple iPhone 12 Pro,256,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,256,T-Mobile,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,256,T-Mobile,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,256,T-Mobile,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,256,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,256,Sprint,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,256,Sprint,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,256,Sprint,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,512,Unlocked,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,512,Unlocked,Good,1127.18
Apple iPhone 12 Pro,512,Unlocked,Fair,1127.18
Apple iPhone 12 Pro,512,Unlocked,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,512,Verizon,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,512,Verizon,Good,1127.18
Apple iPhone 12 Pro,512,Verizon,Fair,1127.18
Apple iPhone 12 Pro,512,Verizon,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,512,AT&T,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,512,AT&T,Good,987.49
Apple iPhone 12 Pro,512,AT&T,Fair,987.49
Apple iPhone 12 Pro,512,AT&T,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,512,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,512,T-Mobile,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,512,T-Mobile,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,512,T-Mobile,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,512,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,512,Sprint,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,512,Sprint,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro,512,Sprint,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,128,Unlocked,Like New,1045.72
Apple iPhone 12 Pro Max,128,Unlocked,Good,1054.24
Apple iPhone 12 Pro Max,128,Unlocked,Fair,1053.15
Apple iPhone 12 Pro Max,128,Unlocked,Broken,846.98
Apple iPhone 12 Pro Max,128,Verizon,Like New,1045.72
Apple iPhone 12 Pro Max,128,Verizon,Good,1054.24
Apple iPhone 12 Pro Max,128,Verizon,Fair,1053.15
Apple iPhone 12 Pro Max,128,Verizon,Broken,846.98
Apple iPhone 12 Pro Max,128,AT&T,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,128,AT&T,Good,947.35
Apple iPhone 12 Pro Max,128,AT&T,Fair,939.85
Apple iPhone 12 Pro Max,128,AT&T,Broken,900.88
Apple iPhone 12 Pro Max,128,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,128,T-Mobile,Good,990.29
Apple iPhone 12 Pro Max,128,T-Mobile,Fair,990.29
Apple iPhone 12 Pro Max,128,T-Mobile,Broken,900.15
Apple iPhone 12 Pro Max,128,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,128,Sprint,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,128,Sprint,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,128,Sprint,Broken,924.99
Apple iPhone 12 Pro Max,256,Unlocked,Like New,1015.0
Apple iPhone 12 Pro Max,256,Unlocked,Good,1177.26
Apple iPhone 12 Pro Max,256,Unlocked,Fair,1147.57
Apple iPhone 12 Pro Max,256,Unlocked,Broken,1095.79
Apple iPhone 12 Pro Max,256,Verizon,Like New,1015.0
Apple iPhone 12 Pro Max,256,Verizon,Good,1177.26
Apple iPhone 12 Pro Max,256,Verizon,Fair,1147.57
Apple iPhone 12 Pro Max,256,Verizon,Broken,1095.79
Apple iPhone 12 Pro Max,256,AT&T,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,256,AT&T,Good,1046.37
Apple iPhone 12 Pro Max,256,AT&T,Fair,1046.37
Apple iPhone 12 Pro Max,256,AT&T,Broken,1021.69
Apple iPhone 12 Pro Max,256,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,256,T-Mobile,Good,1045.79
Apple iPhone 12 Pro Max,256,T-Mobile,Fair,1045.79
Apple iPhone 12 Pro Max,256,T-Mobile,Broken,1035.99
Apple iPhone 12 Pro Max,256,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,256,Sprint,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,256,Sprint,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,256,Sprint,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,512,Unlocked,Like New,1257.5
Apple iPhone 12 Pro Max,512,Unlocked,Good,1234.21
Apple iPhone 12 Pro Max,512,Unlocked,Fair,1272.88
Apple iPhone 12 Pro Max,512,Unlocked,Broken,829.75
Apple iPhone 12 Pro Max,512,Verizon,Like New,1257.5
Apple iPhone 12 Pro Max,512,Verizon,Good,1234.21
Apple iPhone 12 Pro Max,512,Verizon,Fair,1272.88
Apple iPhone 12 Pro Max,512,Verizon,Broken,829.75
Apple iPhone 12 Pro Max,512,AT&T,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,512,AT&T,Good,984.25
Apple iPhone 12 Pro Max,512,AT&T,Fair,984.25
Apple iPhone 12 Pro Max,512,AT&T,Broken,division by zero
Apple iPhone 12 Pro Max,512,T-Mobile,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,512,T-Mobile,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,512,T-Mobile,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,512,T-Mobile,Broken,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,512,Sprint,Like New,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,512,Sprint,Good,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,512,Sprint,Fair,**NOT ENOUGH RESULTS**
Apple iPhone 12 Pro Max,512,Sprint,Broken,**NOT ENOUGH RESULTS**
